縣市,鄉鎮市區,交易標的,土地移轉總面積平方公尺,都市土地使用分區,交易年月日,交易年份,交易月份,交易筆棟數,總樓層數,建物型態,建築完成年月,建築完成年份,建物移轉總面積平方公尺,總價元,單價元平方公尺,屋齡
臺中市,烏日區,房地(土地+建物),69.22,住,1070622,107,6,土地1建物1車位0,二層,透天厝,700130,70,107.52,3000000,27902,37
臺中市,西區,房地(土地+建物),17.28,住,1070623,107,6,土地1建物1車位0,五層,公寓(5樓含以下無電梯),701111,70,66.03,3580000,54218,37
臺中市,北區,房地(土地+建物),29.8,住,1070626,107,6,土地1建物1車位0,五層,公寓(5樓含以下無電梯),701226,70,110.52,5500000,49765,37
臺中市,南屯區,房地(土地+建物),21.84,住,1070629,107,6,土地3建物1車位0,五層,公寓(5樓含以下無電梯),701229,70,66.25,3600000,54340,37
臺中市,西區,房地(土地+建物),22.29,住,1070629,107,6,土地1建物1車位0,五層,公寓(5樓含以下無電梯),700908,70,74.31,3328000,44785,37
臺中市,東區,房地(土地+建物),20.81,住,1070629,107,6,土地1建物1車位0,五層,公寓(5樓含以下無電梯),701130,70,82.15,2950000,35910,37
臺中市,大雅區,房地(土地+建物),68.72,住,1070630,107,6,土地1建物1車位0,二層,透天厝,701130,70,121.38,7900000,65085,37
臺中市,北區,房地(土地+建物),28.88,商,1070630,107,6,土地1建物1車位0,五層,公寓(5樓含以下無電梯),701118,70,87.58,3900000,44531,37
臺中市,中區,房地(土地+建物),5.08,商,1070703,107,7,土地2建物1車位0,十一層,套房(1房1廳1衛),701231,70,37.45,1000000,26702,37
臺中市,南區,房地(土地+建物),30.43,住,1070704,107,7,土地1建物1車位0,五層,公寓(5樓含以下無電梯),700506,70,75.49,3610000,47821,37
臺中市,潭子區,房地(土地+建物),85.88,住,1070704,107,7,土地2建物1車位0,四層,透天厝,701215,70,245.92,11300000,45950,37
臺中市,烏日區,房地(土地+建物),76.35,住,1070705,107,7,土地1建物1車位0,二層,透天厝,700501,70,112.93,1350000,11954,37
臺中市,梧棲區,房地(土地+建物),70,住,1070707,107,7,土地2建物1車位0,三層,透天厝,700328,70,179.88,4360000,24238,37
臺中市,北區,房地(土地+建物),2.46,商,1070708,107,7,土地1建物1車位0,十三層,套房(1房1廳1衛),700806,70,24.25,1010000,41649,37
臺中市,北區,房地(土地+建物),20.84,住,1070708,107,7,土地1建物1車位0,八層,華廈(10層含以下有電梯),701212,70,119.7,5500000,45948,37
臺中市,南屯區,房地(土地+建物),73,住,1070709,107,7,土地1建物1車位0,四層,透天厝,700610,70,231.14,24560000,106256,37
臺中市,南區,房地(土地+建物),34.05,住,1070709,107,7,土地1建物1車位0,五層,公寓(5樓含以下無電梯),700908,70,97.49,3500000,35901,37
臺中市,烏日區,房地(土地+建物),76.23,住,1070709,107,7,土地1建物1車位0,二層,透天厝,700126,70,98.28,6800000,69190,37
臺中市,西區,房地(土地+建物),35.71,住,1070709,107,7,土地1建物1車位0,五層,公寓(5樓含以下無電梯),701111,70,129.81,5300000,40829,37
臺中市,大里區,房地(土地+建物),33.09,住,1070712,107,7,土地1建物1車位0,四層,公寓(5樓含以下無電梯),700130,70,80.57,1880000,23334,37
臺中市,中區,房地(土地+建物),3.51,商,1070712,107,7,土地2建物1車位0,十一層,套房(1房1廳1衛),701231,70,25.99,500000,19238,37
臺中市,烏日區,房地(土地+建物),71.87,住,1070715,107,7,土地2建物1車位0,三層,透天厝,701210,70,162.17,9100000,56114,37
臺中市,清水區,房地(土地+建物),43.5,住,1070715,107,7,土地2建物1車位0,二層,透天厝,701130,70,58.84,2000000,33990,37
臺中市,太平區,房地(土地+建物),87,住,1070715,107,7,土地1建物1車位0,二層,透天厝,700515,70,112.32,5000000,44516,37
臺中市,東區,房地(土地+建物),33.82,住,1070715,107,7,土地1建物1車位0,六層,華廈(10層含以下有電梯),700930,70,166.03,6000000,36138,37
臺中市,中區,房地(土地+建物),12.32,商,1070716,107,7,土地3建物1車位0,十二層,住宅大樓(11層含以上有電梯),700526,70,128.71,7700000,59824,37
臺中市,北屯區,房地(土地+建物),24.23,住,1070716,107,7,土地4建物1車位0,五層,公寓(5樓含以下無電梯),701231,70,91.01,3550000,39007,37
臺中市,中區,房地(土地+建物),3.32,商,1070717,107,7,土地2建物1車位0,十一層,套房(1房1廳1衛),701231,70,25,880000,35200,37
臺中市,清水區,房地(土地+建物),54.31,住,1070719,107,7,土地2建物1車位0,四層,公寓(5樓含以下無電梯),700116,70,100.87,3820000,37871,37
臺中市,東區,房地(土地+建物),73.33,住,1070719,107,7,土地1建物2車位0,六層,店面(店鋪),700603,70,307.82,12000000,38984,37
臺中市,中區,房地(土地+建物),2.33,商,1070720,107,7,土地2建物1車位0,十二層,套房(1房1廳1衛),701229,70,26.29,1110000,42221,37
臺中市,西屯區,房地(土地+建物),63.38,住,1070721,107,7,土地4建物1車位0,三層,透天厝,700130,70,140.49,19000000,135241,37
臺中市,東區,房地(土地+建物),13.73,住,1070721,107,7,土地1建物1車位0,七層,華廈(10層含以下有電梯),701231,70,72.97,2400000,32890,37
臺中市,豐原區,房地(土地+建物),70,住,1070722,107,7,土地1建物1車位0,二層,透天厝,701205,70,95.85,6700000,69901,37
臺中市,北區,房地(土地+建物),29.87,住,1070722,107,7,土地2建物1車位0,五層,公寓(5樓含以下無電梯),701204,70,95.91,5500000,57345,37
臺中市,清水區,房地(土地+建物),91,住,1070723,107,7,土地2建物1車位0,二層,透天厝,701020,70,119.92,4350000,36274,37
臺中市,烏日區,房地(土地+建物),85.9,住,1070723,107,7,土地1建物1車位0,二層,透天厝,700501,70,112.93,7500000,66413,37
臺中市,大雅區,房地(土地+建物),32,住,1070724,107,7,土地1建物2車位0,五層,公寓(5樓含以下無電梯),701219,70,101.61,3350000,32969,37
臺中市,北區,房地(土地+建物),22.41,住,1070725,107,7,土地2建物1車位0,十二層,住宅大樓(11層含以上有電梯),700428,70,118.4,6100000,51520,37
臺中市,北區,房地(土地+建物),14.31,商,1070726,107,7,土地8建物1車位0,十層,華廈(10層含以下有電梯),700312,70,102.15,4160000,40724,37
臺中市,北區,房地(土地+建物),39.07,住,1070726,107,7,土地2建物1車位0,五層,公寓(5樓含以下無電梯),701204,70,138.87,3720000,26788,37
臺中市,北區,房地(土地+建物),32.83,其他,1070730,107,7,土地1建物1車位0,八層,華廈(10層含以下有電梯),701212,70,189.81,28000000,147516,37
臺中市,中區,房地(土地+建物),5.27,商,1070731,107,7,土地2建物1車位0,十一層,套房(1房1廳1衛),701231,70,39.7,1550000,39043,37
臺中市,南屯區,房地(土地+建物),175,住,1070801,107,8,土地2建物1車位0,三層,店面(店鋪),700209,70,341.22,39800000,116640,37
臺中市,大雅區,房地(土地+建物),16,住,1070801,107,8,土地1建物1車位0,五層,公寓(5樓含以下無電梯),701219,70,52.35,2300000,43935,37
臺中市,西屯區,房地(土地+建物),232.23,住,1070803,107,8,土地1建物1車位0,二層,透天厝,701006,70,201.55,36300000,180104,37
臺中市,北屯區,房地(土地+建物),23.75,住,1070803,107,8,土地4建物1車位0,五層,公寓(5樓含以下無電梯),701231,70,89.75,3518000,39198,37
臺中市,梧棲區,房地(土地+建物),91,住,1070803,107,8,土地1建物1車位0,三層,透天厝,700227,70,218.3,4100000,18781,37
臺中市,北區,房地(土地+建物),6.48,商,1070806,107,8,土地8建物1車位0,十層,華廈(10層含以下有電梯),700312,70,57.64,2300000,39903,37
臺中市,大雅區,房地(土地+建物),20.1,住,1070807,107,8,土地4建物1車位0,五層,公寓(5樓含以下無電梯),701116,70,74.84,2500000,33405,37
臺中市,中區,房地(土地+建物),6.8,商,1070807,107,8,土地1建物1車位0,六層,公寓(5樓含以下無電梯),701116,70,32.85,500000,15221,37
臺中市,中區,房地(土地+建物),4.1,商,1070808,107,8,土地2建物1車位0,十一層,住宅大樓(11層含以上有電梯),701231,70,30.6,980000,32026,37
臺中市,沙鹿區,房地(土地+建物),71.69,住,1070809,107,8,土地1建物1車位0,三層,透天厝,701215,70,180.1,6880000,38201,37
臺中市,大雅區,房地(土地+建物),10.89,住,1070813,107,8,土地1建物1車位0,五層,公寓(5樓含以下無電梯),700425,70,43.28,1880000,43438,37
臺中市,北區,房地(土地+建物),92,住,1070814,107,8,土地1建物1車位0,三層,透天厝,700428,70,195.37,24000000,122844,37
臺中市,北屯區,房地(土地+建物),31.01,住,1070815,107,8,土地4建物1車位0,五層,公寓(5樓含以下無電梯),701231,70,114.79,4000000,34846,37
臺中市,西區,房地(土地+建物),124,住,1070815,107,8,土地0建物1車位0,三層,透天厝,700529,70,241.25,28200000,116891,37
臺中市,北區,房地(土地+建物),28.84,住,1070815,107,8,土地1建物1車位0,五層,公寓(5樓含以下無電梯),700814,70,95.71,3680000,38454,37
臺中市,南區,房地(土地+建物),32.47,住,1070817,107,8,土地4建物1車位0,五層,公寓(5樓含以下無電梯),701009,70,90.66,5200000,57357,37
臺中市,南區,房地(土地+建物),16,住,1070819,107,8,土地1建物1車位0,五層,公寓(5樓含以下無電梯),701226,70,53.47,2500000,46764,37
臺中市,豐原區,房地(土地+建物),64.31,住,1070820,107,8,土地1建物1車位0,二層,透天厝,701215,70,100.98,7350000,72787,37
臺中市,北區,房地(土地+建物),22.38,住,1070821,107,8,土地2建物1車位0,五層,公寓(5樓含以下無電梯),701229,70,83.16,4010000,48220,37
臺中市,中區,房地(土地+建物),4.29,商,1070821,107,8,土地2建物1車位0,十一層,套房(1房1廳1衛),701231,70,31.33,1000000,31918,37
臺中市,西區,房地(土地+建物),23.25,住,1070822,107,8,土地1建物1車位0,五層,公寓(5樓含以下無電梯),700129,70,76.92,3600000,46802,37
臺中市,南區,房地(土地+建物),2.11,商,1070822,107,8,土地1建物1車位0,十三層,住宅大樓(11層含以上有電梯),700815,70,15.92,500000,31407,37
臺中市,北屯區,房地(土地+建物),90.19,住,1070823,107,8,土地8建物1車位0,四層,公寓(5樓含以下無電梯),700324,70,98.83,5300000,53627,37
臺中市,南屯區,房地(土地+建物),8.19,商,1070825,107,8,土地2建物1車位0,五層,公寓(5樓含以下無電梯),701229,70,23.2,140000,6034,37
臺中市,北區,房地(土地+建物),90,住,1070827,107,8,土地1建物1車位0,三層,透天厝,700421,70,177.23,13000000,73351,37
臺中市,西屯區,房地(土地+建物),99,住,1070830,107,8,土地1建物1車位0,三層,透天厝,700630,70,194.54,15000000,77105,37
臺中市,北區,房地(土地+建物),8.83,住,1070901,107,9,土地2建物1車位0,十一層,套房(1房1廳1衛),700814,70,35.07,950000,27089,37
臺中市,西區,房地(土地+建物),81,住,1070902,107,9,土地1建物1車位0,四層,透天厝,700922,70,224.22,13100000,58425,37
臺中市,東區,房地(土地+建物),18,住,1070903,107,9,土地1建物1車位0,五層,公寓(5樓含以下無電梯),701111,70,53.24,1850000,34748,37
臺中市,東勢區,房地(土地+建物),101.42,住,1070903,107,9,土地2建物1車位0,四層,透天厝,700113,70,157.05,4180000,26616,37
臺中市,北區,房地(土地+建物),23,其他,1070904,107,9,土地1建物1車位0,八層,華廈(10層含以下有電梯),701212,70,132.17,4300000,32534,37
臺中市,大里區,房地(土地+建物),26.51,住,1070904,107,9,土地2建物1車位0,五層,公寓(5樓含以下無電梯),701025,70,81.01,2120000,26170,37
臺中市,清水區,房地(土地+建物),26.98,住,1070905,107,9,土地1建物1車位0,五層,公寓(5樓含以下無電梯),700123,70,76.64,5200000,67850,37
臺中市,北屯區,房地(土地+建物),45.96,住,1070905,107,9,土地1建物1車位0,五層,公寓(5樓含以下無電梯),701226,70,135.38,7720000,57025,37
臺中市,烏日區,房地(土地+建物),5.74,住,1070905,107,9,土地1建物1車位0,七層,套房(1房1廳1衛),701201,70,40.02,1061888,26534,37
臺中市,北區,房地(土地+建物),28.4,住,1070907,107,9,土地1建物2車位0,五層,公寓(5樓含以下無電梯),701226,70,156.81,7820000,49869,37
臺中市,豐原區,房地(土地+建物),29.49,住,1070907,107,9,土地1建物1車位0,五層,公寓(5樓含以下無電梯),701003,70,64.5,1800000,27907,37
臺中市,南區,房地(土地+建物),26.91,住,1070908,107,9,土地1建物1車位0,五層,公寓(5樓含以下無電梯),700413,70,94.89,5800000,61123,37
臺中市,西區,房地(土地+建物),19.2,商,1070908,107,9,土地1建物1車位0,五層,公寓(5樓含以下無電梯),701229,70,70.79,3380000,47747,37
臺中市,南區,房地(土地+建物),2.41,商,1070909,107,9,土地1建物1車位0,十三層,套房(1房1廳1衛),700815,70,24.33,818000,33621,37
臺中市,西區,房地(土地+建物),44,住,1070910,107,9,土地2建物1車位0,五層,公寓(5樓含以下無電梯),700219,70,124.71,5000000,40093,37
臺中市,北區,房地(土地+建物),23,其他,1070910,107,9,土地1建物1車位0,八層,華廈(10層含以下有電梯),701212,70,132.56,4300000,32438,37
臺中市,北區,房地(土地+建物),20.84,其他,1070910,107,9,土地1建物1車位0,八層,華廈(10層含以下有電梯),701212,70,119.82,3800000,31714,37
臺中市,大雅區,房地(土地+建物),21.55,住,1070912,107,9,土地6建物1車位0,五層,公寓(5樓含以下無電梯),700420,70,39.88,2340000,58676,37
臺中市,沙鹿區,房地(土地+建物),111.21,工,1070913,107,9,土地2建物1車位0,二層,透天厝,700513,70,125.1,5900000,47162,37
臺中市,北區,房地(土地+建物),26.98,住,1070917,107,9,土地2建物1車位0,五層,公寓(5樓含以下無電梯),700402,70,88.26,4700000,53252,37
臺中市,太平區,房地(土地+建物),85.26,住,1070918,107,9,土地2建物1車位0,四層,透天厝,700515,70,213.44,13100000,61376,37
臺中市,北區,房地(土地+建物),19.72,住,1070918,107,9,土地1建物1車位0,五層,公寓(5樓含以下無電梯),700623,70,67.08,3500000,52177,37
臺中市,大雅區,房地(土地+建物),12,住,1070919,107,9,土地1建物1車位0,五層,公寓(5樓含以下無電梯),701219,70,101.52,3000000,29551,37
臺中市,大雅區,房地(土地+建物),84,住,1070920,107,9,土地1建物1車位0,二層,透天厝,701021,70,111.95,8500000,75927,37
臺中市,北區,房地(土地+建物),21.89,住,1070920,107,9,土地1建物1車位0,五層,公寓(5樓含以下無電梯),700223,70,67.03,4820000,71908,37
臺中市,南屯區,房地(土地+建物),75,住,1070921,107,9,土地1建物1車位0,三層,透天厝,700805,70,163.11,18600000,114033,37
臺中市,西區,房地(土地+建物),28.13,住,1070922,107,9,土地7建物1車位0,八層,店面(店鋪),701127,70,202.72,31560000,155683,37
臺中市,豐原區,房地(土地+建物),73.53,商,1070923,107,9,土地1建物1車位0,三層,店面(店鋪),700804,70,181.52,11500000,63354,37
臺中市,北區,房地(土地+建物),23.17,住,1070925,107,9,土地2建物1車位0,十二層,住宅大樓(11層含以上有電梯),700428,70,118.4,3400000,28716,37
臺中市,大里區,房地(土地+建物),37.66,住,1070928,107,9,土地1建物1車位0,三層,透天厝,700915,70,91.68,1485712,16205,37
臺中市,中區,房地(土地+建物),12.98,商,1070929,107,9,土地1建物1車位0,六層,華廈(10層含以下有電梯),701116,70,65.07,1510000,23206,37
臺中市,中區,房地(土地+建物),11.74,商,1070929,107,9,土地1建物1車位0,六層,華廈(10層含以下有電梯),701116,70,58.22,1350000,23188,37
臺中市,西區,房地(土地+建物),31.83,住,1070930,107,9,土地1建物1車位0,五層,公寓(5樓含以下無電梯),701126,70,107.9,5100000,47266,37
臺中市,后里區,房地(土地+建物),75,住,1071002,107,10,土地2建物1車位0,二層,透天厝,701221,70,75.28,4300000,57120,37
臺中市,北區,房地(土地+建物),27.15,住,1071002,107,10,土地1建物1車位0,七層,華廈(10層含以下有電梯),701207,70,128.12,5500000,42929,37
臺中市,南區,房地(土地+建物),2.21,商,1071002,107,10,土地1建物1車位0,十三層,套房(1房1廳1衛),700815,70,22.59,790000,34971,37
臺中市,北區,房地(土地+建物),34.19,住,1071003,107,10,土地2建物1車位0,五層,公寓(5樓含以下無電梯),700105,70,98.8,3660000,37045,37
臺中市,豐原區,房地(土地+建物),95,商,1071004,107,10,土地1建物1車位0,二層,透天厝,701123,70,137.28,12060000,87850,37
臺中市,南屯區,房地(土地+建物),49,住,1071005,107,10,土地2建物1車位0,三層,透天厝,700311,70,106.87,10000000,93572,37
臺中市,北區,房地(土地+建物),27.14,住,1071005,107,10,土地4建物1車位0,五層,公寓(5樓含以下無電梯),700615,70,72.19,4500000,62336,37
臺中市,中區,房地(土地+建物),4.49,商,1071007,107,10,土地2建物1車位0,十一層,住宅大樓(11層含以上有電梯),701231,70,37.94,1450000,38218,37
臺中市,北區,房地(土地+建物),21.8,住,1071009,107,10,土地1建物1車位0,五層,公寓(5樓含以下無電梯),700423,70,85.78,3000000,34973,37
臺中市,南屯區,房地(土地+建物),21.54,住,1071015,107,10,土地0建物1車位0,五層,公寓(5樓含以下無電梯),701229,70,74.34,4500000,60533,37
臺中市,潭子區,房地(土地+建物),95.01,住,1071015,107,10,土地1建物1車位0,二層,透天厝,700116,70,92.5,3800000,41081,37
臺中市,中區,房地(土地+建物),4.1,商,1071015,107,10,土地2建物1車位0,十一層,套房(1房1廳1衛),701231,70,31.21,1220000,39090,37
臺中市,中區,房地(土地+建物),2.55,商,1071019,107,10,土地2建物1車位0,十二層,套房(1房1廳1衛),701229,70,29.29,1050000,35848,37
臺中市,南區,房地(土地+建物),22.75,住,1071020,107,10,土地1建物1車位0,七層,華廈(10層含以下有電梯),701223,70,105.72,5600000,52970,37
臺中市,潭子區,房地(土地+建物),68.83,住,1071022,107,10,土地1建物1車位0,二層,透天厝,701031,70,98.1,5500000,56065,37
臺中市,大雅區,房地(土地+建物),19.65,住,1071022,107,10,土地1建物1車位0,五層,公寓(5樓含以下無電梯),700125,70,52.15,1700000,32598,37
臺中市,北區,房地(土地+建物),4.76,商,1071023,107,10,土地2建物1車位0,十一層,套房(1房1廳1衛),701229,70,43.28,2200000,50832,37
臺中市,沙鹿區,房地(土地+建物),126.2,工,1071023,107,10,土地1建物1車位0,二層,透天厝,700109,70,122.94,5630000,45795,37
臺中市,中區,房地(土地+建物),2.82,商,1071029,107,10,土地2建物1車位0,十二層,套房(1房1廳1衛),700520,70,35.27,1150000,32606,37
臺中市,北屯區,房地(土地+建物),80,住,1061111,106,11,土地1建物1車位0,四層,透天厝,680903,68,241.36,17600000,72920,38
臺中市,西區,房地(土地+建物),20.67,住,1061111,106,11,土地2建物1車位0,五層,公寓(5樓含以下無電梯),680717,68,79.99,3820000,47756,38
臺中市,北區,房地(土地+建物),28.75,住,1061114,106,11,土地1建物1車位0,五層,公寓(5樓含以下無電梯),680705,68,78.97,2800000,35457,38
臺中市,北區,房地(土地+建物),24.62,住,1061115,106,11,土地1建物1車位0,五層,公寓(5樓含以下無電梯),680326,68,76.87,4800000,62443,38
臺中市,西區,房地(土地+建物),35.7,住,1061119,106,11,土地1建物1車位0,四層,公寓(5樓含以下無電梯),680105,68,85.32,4280000,50164,38
臺中市,大里區,房地(土地+建物),24.5,住,1061120,106,11,土地1建物1車位0,四層,公寓(5樓含以下無電梯),680330,68,68.19,2800000,41062,38
臺中市,北區,房地(土地+建物),21.28,住,1061120,106,11,土地1建物1車位0,五層,公寓(5樓含以下無電梯),680327,68,53.4,2000000,37453,38
臺中市,烏日區,房地(土地+建物),39.12,住,1061122,106,11,土地1建物1車位0,四層,公寓(5樓含以下無電梯),680601,68,102.24,5200000,50861,38
臺中市,烏日區,房地(土地+建物),26.2,住,1061122,106,11,土地1建物1車位0,四層,公寓(5樓含以下無電梯),680802,68,73.74,2500000,33903,38
臺中市,西區,房地(土地+建物),55.28,住,1061123,106,11,土地3建物1車位0,五層,公寓(5樓含以下無電梯),680630,68,118.9,10500000,88310,38
臺中市,沙鹿區,房地(土地+建物),68,住,1061125,106,11,土地1建物1車位0,二層,透天厝,681201,68,84.24,4000000,47483,38
臺中市,南區,房地(土地+建物),26.62,住,1061125,106,11,土地1建物1車位0,五層,公寓(5樓含以下無電梯),680731,68,134.7,5250000,38976,38
臺中市,南屯區,房地(土地+建物),80,住,1061126,106,11,土地1建物1車位0,二層,透天厝,680626,68,107.6,13700000,127323,38
臺中市,北區,房地(土地+建物),172,住,1061127,106,11,土地1建物1車位0,二層,透天厝,680713,68,121.06,16000000,132166,38
臺中市,大里區,房地(土地+建物),131.04,住,1061127,106,11,土地1建物1車位0,三層,透天厝,681105,68,247.17,21500000,86985,38
臺中市,烏日區,房地(土地+建物),38.49,住,1061127,106,11,土地1建物1車位0,四層,公寓(5樓含以下無電梯),680610,68,102.37,2930000,28622,38
臺中市,太平區,房地(土地+建物),103,住,1061130,106,11,土地3建物1車位0,二層,透天厝,680805,68,108.01,7636000,70697,38
臺中市,大里區,房地(土地+建物),30.25,住,1061201,106,12,土地1建物1車位0,五層,公寓(5樓含以下無電梯),681213,68,83.9,2500000,29797,38
臺中市,沙鹿區,房地(土地+建物),78.38,住,1061201,106,12,土地1建物1車位0,二層,透天厝,680510,68,104.86,1400000,13351,38
臺中市,大里區,房地(土地+建物),71.11,住,1061204,106,12,土地1建物1車位0,二層,透天厝,680703,68,118.96,4500000,37828,38
臺中市,西區,房地(土地+建物),24.2,住,1061205,106,12,土地1建物1車位0,五層,公寓(5樓含以下無電梯),680406,68,105.45,6750000,64011,38
臺中市,西區,房地(土地+建物),27,住,1061206,106,12,土地1建物1車位0,五層,公寓(5樓含以下無電梯),680515,68,101.83,7250000,71197,38
臺中市,梧棲區,房地(土地+建物),21,住,1061206,106,12,土地1建物1車位0,五層,公寓(5樓含以下無電梯),681228,68,84,1700000,20238,38
臺中市,潭子區,房地(土地+建物),172.2,住,1061208,106,12,土地1建物1車位0,三層,透天厝,680820,68,465.97,23100000,49574,38
臺中市,大雅區,房地(土地+建物),56.83,住,1061210,106,12,土地2建物1車位0,二層,透天厝,680609,68,112.4,7980000,70996,38
臺中市,大雅區,房地(土地+建物),83.19,住,1061210,106,12,土地2建物1車位0,二層,透天厝,680602,68,89.64,6060000,67604,38
臺中市,北區,房地(土地+建物),27.2,其他,1061210,106,12,土地3建物1車位0,五層,公寓(5樓含以下無電梯),680920,68,67.64,4100000,60615,38
臺中市,豐原區,房地(土地+建物),107,住,1061210,106,12,土地1建物1車位0,二層,透天厝,680312,68,126.7,5800000,45777,38
臺中市,北屯區,房地(土地+建物),25.64,住,1061211,106,12,土地2建物1車位0,五層,公寓(5樓含以下無電梯),680926,68,82.81,3200000,38643,38
臺中市,西屯區,房地(土地+建物),27.52,住,1061212,106,12,土地2建物1車位0,四層,公寓(5樓含以下無電梯),680910,68,72.8,5660000,77747,38
臺中市,豐原區,房地(土地+建物),172.01,商,1061212,106,12,土地2建物1車位0,二層,透天厝,680508,68,139.76,10000000,71551,38
臺中市,大雅區,房地(土地+建物),92,住,1061218,106,12,土地1建物1車位0,二層,透天厝,681125,68,102.2,6600000,64579,38
臺中市,梧棲區,房地(土地+建物),68,住,1061218,106,12,土地1建物1車位0,二層,透天厝,680428,68,118.8,5800000,48822,38
臺中市,北區,房地(土地+建物),16.63,住,1061225,106,12,土地1建物1車位0,五層,公寓(5樓含以下無電梯),680519,68,56.35,3020000,53594,38
臺中市,南區,房地(土地+建物),131,住,1061227,106,12,土地1建物1車位0,二層,透天厝,681221,68,159.8,21500000,134543,38
臺中市,中區,房地(土地+建物),3.37,商,1061227,106,12,土地2建物1車位0,十一層,住宅大樓(11層含以上有電梯),680207,68,31.19,2000000,64123,38
臺中市,大雅區,房地(土地+建物),91,住,1061227,106,12,土地2建物1車位0,二層,透天厝,680510,68,117.3,6600000,56266,38
臺中市,新社區,房地(土地+建物),71.32,住,1061227,106,12,土地1建物1車位0,二層,透天厝,680221,68,82.64,2500000,30252,38
臺中市,烏日區,房地(土地+建物),129,住,1061228,106,12,土地1建物1車位0,二層,透天厝,680929,68,110.3,6500000,58930,38
臺中市,大甲區,房地(土地+建物),49.19,工,1061228,106,12,土地1建物1車位0,二層,透天厝,680905,68,41.25,1500000,36364,38
臺中市,西區,房地(土地+建物),35.7,住,1061229,106,12,土地1建物1車位0,四層,公寓(5樓含以下無電梯),680105,68,78.95,4030000,51045,38
臺中市,北屯區,房地(土地+建物),322,住,1061229,106,12,土地1建物1車位0,二層,透天厝,680416,68,382.43,35845000,93730,38
臺中市,豐原區,房地(土地+建物),35,住,1070102,107,1,土地1建物1車位0,四層,透天厝,690404,69,91.97,1486950,16168,38
臺中市,西屯區,房地(土地+建物),30.29,住,1070103,107,1,土地1建物1車位0,五層,公寓(5樓含以下無電梯),690226,69,86.83,4000000,46067,38
臺中市,中區,房地(土地+建物),1.73,商,1070104,107,1,土地2建物1車位0,九層,套房(1房1廳1衛),691024,69,9.4,100000,10638,38
臺中市,豐原區,房地(土地+建物),65,住,1070105,107,1,土地2建物1車位0,三層,透天厝,690404,69,155.2,6560000,42268,38
臺中市,北屯區,房地(土地+建物),100.83,住,1070107,107,1,土地2建物1車位0,二層,透天厝,690726,69,133.04,8500000,63891,38
臺中市,東勢區,房地(土地+建物),77.63,住,1070107,107,1,土地4建物1車位0,三層,透天厝,690405,69,88.56,4250000,47990,38
臺中市,龍井區,房地(土地+建物),67.62,住,1070108,107,1,土地1建物1車位0,二層,透天厝,690401,69,103.86,7700000,74138,38
臺中市,北區,房地(土地+建物),27.39,住,1070108,107,1,土地2建物1車位0,五層,公寓(5樓含以下無電梯),690709,69,85.19,3000000,35215,38
臺中市,東區,房地(土地+建物),86,住,1070110,107,1,土地1建物1車位0,四層,透天厝,690726,69,267.08,12300000,46054,38
臺中市,沙鹿區,房地(土地+建物),96.78,住,1070110,107,1,土地1建物1車位0,二層,透天厝,691215,69,93.4,4800000,51392,38
臺中市,大雅區,房地(土地+建物),9.91,住,1070110,107,1,土地1建物1車位0,五層,公寓(5樓含以下無電梯),691007,69,55.86,2600000,46545,38
臺中市,南屯區,房地(土地+建物),119,住,1070111,107,1,土地3建物1車位0,三層,透天厝,690304,69,182.41,23000000,126090,38
臺中市,龍井區,房地(土地+建物),103.42,住,1070111,107,1,土地1建物1車位0,四層,透天厝,690612,69,368,18520000,50326,38
臺中市,西屯區,房地(土地+建物),30.16,住,1070114,107,1,土地1建物1車位0,五層,公寓(5樓含以下無電梯),690401,69,123.5,6550000,53036,38
臺中市,北區,房地(土地+建物),7.06,商,1070114,107,1,土地3建物1車位0,十層,華廈(10層含以下有電梯),691021,69,35.82,1220000,34059,38
臺中市,龍井區,房地(土地+建物),130.16,住,1070115,107,1,土地1建物1車位0,二層,透天厝,690401,69,126.38,14000000,110777,38
臺中市,大里區,房地(土地+建物),32.91,住,1070115,107,1,土地1建物1車位0,五層,公寓(5樓含以下無電梯),690220,69,98.9,2100000,21234,38
臺中市,大雅區,房地(土地+建物),170.26,住,1070117,107,1,土地1建物1車位0,二層,透天厝,690516,69,96,6000000,62500,38
臺中市,大里區,房地(土地+建物),128.78,住,1070117,107,1,土地1建物1車位0,二層,透天厝,690315,69,127.78,7500000,58695,38
臺中市,北區,房地(土地+建物),31.84,商,1070118,107,1,土地1建物1車位0,五層,公寓(5樓含以下無電梯),691210,69,87.72,4230000,48222,38
臺中市,南屯區,房地(土地+建物),102,住,1070118,107,1,土地2建物1車位0,三層,透天厝,691215,69,211.09,6924768,32805,38
臺中市,西區,房地(土地+建物),88,住,1070119,107,1,土地1建物1車位0,三層,透天厝,690425,69,182.35,13520000,74143,38
臺中市,南屯區,房地(土地+建物),66.96,住,1070121,107,1,土地2建物1車位0,三層,透天厝,690312,69,178.66,14500000,81160,38
臺中市,北區,房地(土地+建物),6.04,住,1070122,107,1,土地1建物1車位0,七層,套房(1房1廳1衛),690121,69,31.57,1500000,47513,38
臺中市,大里區,房地(土地+建物),81.52,住,1070122,107,1,土地1建物1車位0,三層,透天厝,690520,69,164.34,6500000,39552,38
臺中市,大里區,房地(土地+建物),27.4,住,1070122,107,1,土地1建物1車位0,五層,公寓(5樓含以下無電梯),690503,69,96.91,2600000,26829,38
